1709,K?benhavn V
1710,K?benhavn V
1711,K?benhavn V
1712,K?benhavn V
1713,K?benhavn V
1714,K?benhavn V
1715,K?benhavn V
1716,K?benhavn V
1717,K?benhavn V
1718,K?benhavn V
1719,K?benhavn V
1720,K?benhavn V
1721,K?benhavn V
1722,K?benhavn V
1723,K?benhavn V
1724,K?benhavn V
1725,K?benhavn V
1726,K?benhavn V
1727,K?benhavn V
1728,K?benhavn V
1729,K?benhavn V
1730,K?benhavn V
1731,K?benhavn V
1732,K?benhavn V
1733,K?benhavn V
1734,K?benhavn V
1735,K?benhavn V
1736,K?benhavn V
1737,K?benhavn V
1738,K?benhavn V
1739,K?benhavn V
1749,K?benhavn V
1750,K?benhavn V
1751,K?benhavn V
1752,K?benhavn V
1753,K?benhavn V
1754,K?benhavn V
1755,K?benhavn V
1756,K?benhavn V
1757,K?benhavn V
1758,K?benhavn V
1759,K?benhavn V
1760,K?benhavn V
1761,K?benhavn V
1762,K?benhavn V
1763,K?benhavn V
1764,K?benhavn V
1765,K?benhavn V
1766,K?benhavn V
1770,K?benhavn V
1771,K?benhavn V
1772,K?benhavn V
1773,K?benhavn V
1774,K?benhavn V
1775,K?benhavn V
1777,K?benhavn V
1780,K?benhavn V
1782,K?benhavn V
1785,K?benhavn V
1786,K?benhavn V
1787,K?benhavn V
1790,K?benhavn V
1799,K?benhavn V
1800,Frederiksberg C
1801,Frederiksberg C
1802,Frederiksberg C
1803,Frederiksberg C
1804,Frederiksberg C
1805,Frederiksberg C
1806,Frederiksberg C
1807,Frederiksberg C
1808,Frederiksberg C
1809,Frederiksberg C
1810,Frederiksberg C
1811,Frederiksberg C
1812,Frederiksberg C
1813,Frederiksberg C
1814,Frederiksberg C
1815,Frederiksberg C
1816,Frederiksberg C
1817,Frederiksberg C
1818,Frederiksberg C
1819,Frederiksberg C
1820,Frederiksberg C
1822,Frederiksberg C
1823,Frederiksberg C
1824,Frederiksberg C
1825,Frederiksberg C
1826,Frederiksberg C
1827,Frederiksberg C
1828,Frederiksberg C
1829,Frederiksberg C
1835,Frederiksberg C
1850,Frederiksberg C
1851,Frederiksberg C
1852,Frederiksberg C
1853,Frederiksberg C
1854,Frederiksberg C
1855,Frederiksberg C
1856,Frederiksberg C
1857,Frederiksberg C
1860,Frederiksberg C
1861,Frederiksberg C
1862,Frederiksberg C
1863,Frederiksberg C
1864,Frederiksberg C
1865,Frederiksberg C
1866,Frederiksberg C
1867,Frederiksberg C
1868,Frederiksberg C
1870,Frederiksberg C
1871,Frederiksberg C
1872,Frederiksberg C
1873,Frederiksberg C
1874,Frederiksberg C
1875,Frederiksberg C
1876,Frederiksberg C
1877,Frederiksberg C
1878,Frederiksberg C
1879,Frederiksberg C
1900,Frederiksberg C
1901,Frederiksberg C
1902,Frederiksberg C
1903,Frederiksberg C
1904,Frederiksberg C
1905,Frederiksberg C
1906,Frederiksberg C
1908,Frederiksberg C
1909,Frederiksberg C
1910,Frederiksberg C
1911,Frederiksberg C
1912,Frederiksberg C
1913,Frederiksberg C
1914,Frederiksberg C
1915,Frederiksberg C
1916,Frederiksberg C
1917,Frederiksberg C
1920,Frederiksberg C
1921,Frederiksberg C
1922,Frederiksberg C
1923,Frederiksberg C
1924,Frederiksberg C
1925,Frederiksberg C
1926,Frederiksberg C
1927,Frederiksberg C
1928,Frederiksberg C
1931,Frederiksberg C
1950,Frederiksberg C
1951,Frederiksberg C
1952,Frederiksberg C
1953,Frederiksberg C
1954,Frederiksberg C
1955,Frederiksberg C
1956,Frederiksberg C
1957,Frederiksberg C
1958,Frederiksberg C
1959,Frederiksberg C
1960,Frederiksberg C
1961,Frederiksberg C
1962,Frederiksberg C
1963,Frederiksberg C
1964,Frederiksberg C
1965,Frederiksberg C
1966,Frederiksberg C
1967,Frederiksberg C
1970,Frederiksberg C
1971,Frederiksberg C
1972,Frederiksberg C
1973,Frederiksberg C
1974,Frederiksberg C
2000,Frederiksberg
2100,K?benhavn ?
2150,Nordhavn
2200,K?benhavn N
2300,K?benhavn S
2400,K?benhavn NV
2412,Gr?nland
2412,Santa Claus/Julemanden
2450,K?benhavn SV
2500,Valby
